timestamp,hospital_id,hospital_name,location,hospital_class,total_beds,occupied_beds,available_beds,occupancy_rate,status,wait_time_minutes
2025-12-21 10:13:49,3674004,RS Permata Pamulang,Kota Tangerang Selatan,C,100,78,22,78.46,SIBUK,96
2025-12-21 16:13:49,3674004,RS Permata Pamulang,Kota Tangerang Selatan,C,100,81,19,81.44,SIBUK,106
2025-12-21 22:13:49,3674004,RS Permata Pamulang,Kota Tangerang Selatan,C,100,72,28,72.97,SIBUK,106
2025-12-22 04:13:49,3674004,RS Permata Pamulang,Kota Tangerang Selatan,C,100,59,41,59.83,NORMAL,58
2025-12-22 10:13:49,3674004,RS Permata Pamulang,Kota Tangerang Selatan,C,100,83,17,83.19,SIBUK,63
2025-12-22 16:13:49,3674004,RS Permata Pamulang,Kota Tangerang Selatan,C,100,85,15,85.15,HAMPIR PENUH,162
2025-12-22 22:13:49,3674004,RS Permata Pamulang,Kota Tangerang Selatan,C,100,79,21,79.33,SIBUK,88
2025-12-23 04:13:49,3674004,RS Permata Pamulang,Kota Tangerang Selatan,C,100,63,37,63.79,NORMAL,36
2025-12-23 10:13:49,3674004,RS Permata Pamulang,Kota Tangerang Selatan,C,100,90,10,90.82,HAMPIR PENUH,138
2025-12-02 10:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,31,3,92.67,HAMPIR PENUH,141
2025-12-02 16:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,25,9,76.14,SIBUK,109
2025-12-02 22:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,30,4,90.03,HAMPIR PENUH,134
2025-12-03 04:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,22,12,66.61,NORMAL,53
2025-12-03 10:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,32,2,94.19,HAMPIR PENUH,164
2025-12-03 16:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,25,9,76.09,SIBUK,106
2025-12-03 22:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,30,4,89.56,HAMPIR PENUH,146
2025-12-04 04:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,21,13,64.7,NORMAL,41
2025-12-04 10:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,28,6,84.0,SIBUK,64
2025-12-04 16:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,31,3,92.76,HAMPIR PENUH,161
2025-12-04 22:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,26,8,78.38,SIBUK,74
2025-12-05 04:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,22,12,66.47,NORMAL,43
2025-12-05 10:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,25,9,75.81,SIBUK,112
2025-12-05 16:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,30,4,90.59,HAMPIR PENUH,128
2025-12-05 22:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,30,4,88.81,HAMPIR PENUH,135
2025-12-06 04:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,23,11,69.44,NORMAL,43
2025-12-06 10:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,28,6,82.47,SIBUK,102
2025-12-06 16:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,23,11,69.87,NORMAL,38
2025-12-06 22:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,27,7,81.45,SIBUK,81
2025-12-07 04:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,20,14,60.54,NORMAL,32
2025-12-07 10:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,25,9,76.22,SIBUK,92
2025-12-07 16:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,30,4,89.74,HAMPIR PENUH,156
2025-12-07 22:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,25,9,74.68,SIBUK,116
2025-12-08 04:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,24,10,73.02,SIBUK,117
2025-12-08 10:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,25,9,74.58,SIBUK,89
2025-12-08 16:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,23,11,70.51,SIBUK,67
2025-12-08 22:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,26,8,76.83,SIBUK,108
2025-12-09 04:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,23,11,68.61,NORMAL,59
2025-12-09 10:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,27,7,81.75,SIBUK,66
2025-12-09 16:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,24,10,73.25,SIBUK,62
2025-12-09 22:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,29,5,86.64,HAMPIR PENUH,121
2025-12-10 04:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,24,10,71.35,SIBUK,64
2025-12-10 10:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,24,10,73.4,SIBUK,115
2025-12-10 16:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,28,6,83.23,SIBUK,84
2025-12-10 22:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,30,4,88.3,HAMPIR PENUH,142
2025-12-11 04:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,20,14,59.96,NORMAL,52
2025-12-11 10:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,28,6,83.91,SIBUK,105
2025-12-11 16:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,26,8,77.39,SIBUK,81
2025-12-11 22:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,29,5,88.14,HAMPIR PENUH,177
2025-12-12 04:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,21,13,64.19,NORMAL,49
2025-12-12 10:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,29,5,85.39,HAMPIR PENUH,166
2025-12-12 16:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,24,10,71.24,SIBUK,107
2025-12-12 22:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,30,4,88.69,HAMPIR PENUH,180
2025-12-13 04:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,21,13,63.14,NORMAL,43
2025-12-13 10:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,27,7,81.45,SIBUK,107
2025-12-13 16:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,29,5,86.25,HAMPIR PENUH,138
2025-12-13 22:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,27,7,80.6,SIBUK,104
2025-12-14 04:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,19,15,57.1,NORMAL,35
2025-12-14 10:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,28,6,83.63,SIBUK,97
2025-12-14 16:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,29,5,88.16,HAMPIR PENUH,179
2025-12-14 22:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,25,9,75.02,SIBUK,69
2025-12-15 04:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,25,9,75.51,SIBUK,97
2025-12-15 10:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,28,6,84.8,SIBUK,103
2025-12-15 16:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,29,5,86.2,HAMPIR PENUH,144
2025-12-15 22:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,25,9,74.51,SIBUK,71
2025-12-16 04:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,23,11,67.68,NORMAL,48
2025-12-16 10:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,26,8,77.04,SIBUK,109
2025-12-16 16:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,24,10,72.52,SIBUK,79
2025-12-16 22:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,26,8,78.59,SIBUK,63
2025-12-17 04:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,23,11,68.8,NORMAL,58
2025-12-17 10:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,28,6,83.12,SIBUK,92
2025-12-17 16:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,30,4,91.02,HAMPIR PENUH,147
2025-12-17 22:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,25,9,73.68,SIBUK,84
2025-12-18 04:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,21,13,63.83,NORMAL,35
2025-12-18 10:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,31,3,93.72,HAMPIR PENUH,122
2025-12-18 16:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,30,4,90.27,HAMPIR PENUH,167
2025-12-18 22:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,29,5,87.78,HAMPIR PENUH,166
2025-12-19 04:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,20,14,61.64,NORMAL,46
2025-12-19 10:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,26,8,77.01,SIBUK,116
2025-12-19 16:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,29,5,85.36,HAMPIR PENUH,126
2025-12-19 22:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,25,9,75.14,SIBUK,70
2025-12-20 04:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,19,15,56.79,NORMAL,38
2025-12-20 10:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,26,8,78.06,SIBUK,74
2025-12-20 16:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,29,5,87.44,HAMPIR PENUH,138
2025-12-20 22:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,28,6,84.67,SIBUK,76
2025-12-21 04:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,24,10,73.53,SIBUK,108
2025-12-21 10:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,23,11,69.11,NORMAL,37
2025-12-21 16:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,27,7,82.29,SIBUK,69
2025-12-21 22:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,22,12,65.74,NORMAL,47
2025-12-22 04:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,25,9,74.36,SIBUK,108
2025-12-22 10:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,25,9,74.3,SIBUK,98
2025-12-22 16:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,31,3,92.46,HAMPIR PENUH,177
2025-12-22 22:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,27,7,79.69,SIBUK,111
2025-12-23 04:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,20,14,61.33,NORMAL,45
2025-12-23 10:13:49,3671219,RS Ibu dan Anak Gebang Medika,Kota Tangerang,C,34,30,4,90.73,HAMPIR PENUH,121
2025-12-02 10:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,179,21,89.84,HAMPIR PENUH,138
2025-12-02 16:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,200,0,100.0,PENUH,253
2025-12-02 22:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,174,26,87.28,HAMPIR PENUH,148
2025-12-03 04:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,153,47,76.98,SIBUK,113
2025-12-03 10:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,184,16,92.21,HAMPIR PENUH,178
2025-12-03 16:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,165,35,82.55,SIBUK,105
2025-12-03 22:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,200,0,100.0,PENUH,195
2025-12-04 04:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,150,50,75.22,SIBUK,87
2025-12-04 10:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,186,14,93.31,HAMPIR PENUH,125
2025-12-04 16:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,200,0,100.0,PENUH,215
2025-12-04 22:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,190,10,95.45,PENUH,194
2025-12-05 04:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,174,26,87.25,HAMPIR PENUH,171
2025-12-05 10:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,163,37,81.69,SIBUK,110
2025-12-05 16:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,171,29,85.71,HAMPIR PENUH,124
2025-12-05 22:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,169,31,84.62,SIBUK,92
2025-12-06 04:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,138,62,69.08,NORMAL,44
2025-12-06 10:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,184,16,92.31,HAMPIR PENUH,152
2025-12-06 16:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,186,14,93.41,HAMPIR PENUH,124
2025-12-06 22:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,180,20,90.05,HAMPIR PENUH,140
2025-12-07 04:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,162,38,81.23,SIBUK,62
2025-12-07 10:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,174,26,87.05,HAMPIR PENUH,179
2025-12-07 16:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,188,12,94.29,HAMPIR PENUH,153
2025-12-07 22:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,160,40,80.15,SIBUK,113
2025-12-08 04:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,155,45,77.84,SIBUK,113
2025-12-08 10:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,200,0,100.0,PENUH,184
2025-12-08 16:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,200,0,100.0,PENUH,260
2025-12-08 22:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,152,48,76.08,SIBUK,68
2025-12-09 04:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,156,44,78.48,SIBUK,115
2025-12-09 10:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,200,0,100.0,PENUH,266
2025-12-09 16:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,169,31,84.96,SIBUK,90
2025-12-09 22:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,159,41,79.92,SIBUK,112
2025-12-10 04:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,138,62,69.32,NORMAL,45
2025-12-10 10:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,174,26,87.4,HAMPIR PENUH,132
2025-12-10 16:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,194,6,97.28,PENUH,191
2025-12-10 22:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,200,0,100.0,PENUH,289
2025-12-11 04:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,163,37,81.62,SIBUK,73
2025-12-11 10:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,159,41,79.56,SIBUK,64
2025-12-11 16:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,186,14,93.24,HAMPIR PENUH,159
2025-12-11 22:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,162,38,81.45,SIBUK,71
2025-12-12 04:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,131,69,65.92,NORMAL,52
2025-12-12 10:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,173,27,86.85,HAMPIR PENUH,144
2025-12-12 16:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,194,6,97.18,PENUH,210
2025-12-12 22:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,185,15,92.94,HAMPIR PENUH,150
2025-12-13 04:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,146,54,73.34,SIBUK,71
2025-12-13 10:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,197,3,98.89,PENUH,287
2025-12-13 16:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,163,37,81.68,SIBUK,78
2025-12-13 22:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,178,22,89.06,HAMPIR PENUH,151
2025-12-14 04:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,158,42,79.14,SIBUK,85
2025-12-14 10:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,182,18,91.43,HAMPIR PENUH,154
2025-12-14 16:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,176,24,88.32,HAMPIR PENUH,126
2025-12-14 22:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,155,45,77.64,SIBUK,116
2025-12-15 04:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,171,29,85.61,HAMPIR PENUH,168
2025-12-15 10:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,175,25,87.53,HAMPIR PENUH,148
2025-12-15 16:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,177,23,88.6,HAMPIR PENUH,162
2025-12-15 22:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,174,26,87.24,HAMPIR PENUH,131
2025-12-16 04:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,151,49,75.69,SIBUK,80
2025-12-16 10:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,196,4,98.01,PENUH,224
2025-12-16 16:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,198,2,99.02,PENUH,270
2025-12-16 22:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,158,42,79.29,SIBUK,116
2025-12-17 04:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,152,48,76.13,SIBUK,111
2025-12-17 10:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,200,0,100.0,PENUH,256
2025-12-17 16:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,182,18,91.03,HAMPIR PENUH,135
2025-12-17 22:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,153,47,76.64,SIBUK,77
2025-12-18 04:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,153,47,76.67,SIBUK,116
2025-12-18 10:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,200,0,100.0,PENUH,232
2025-12-18 16:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,162,38,81.18,SIBUK,109
2025-12-18 22:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,169,31,84.52,SIBUK,103
2025-12-19 04:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,144,56,72.31,SIBUK,85
2025-12-19 10:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,200,0,100.0,PENUH,234
2025-12-19 16:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,181,19,90.66,HAMPIR PENUH,178
2025-12-19 22:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,154,46,77.33,SIBUK,91
2025-12-20 04:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,155,45,77.65,SIBUK,81
2025-12-20 10:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,184,16,92.46,HAMPIR PENUH,122
2025-12-20 16:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,167,33,83.72,SIBUK,86
2025-12-20 22:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,155,45,77.7,SIBUK,116
2025-12-21 04:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,130,70,65.4,NORMAL,36
2025-12-21 10:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,192,8,96.27,PENUH,194
2025-12-21 16:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,200,0,100.0,PENUH,258
2025-12-21 22:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,175,25,87.6,HAMPIR PENUH,128
2025-12-22 04:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,157,43,78.91,SIBUK,61
2025-12-22 10:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,200,0,100.0,PENUH,182
2025-12-22 16:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,200,0,100.0,PENUH,191
2025-12-22 22:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,193,7,96.76,PENUH,222
2025-12-23 04:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,171,29,85.96,HAMPIR PENUH,169
2025-12-23 10:13:49,3671241,RS Metro Hospitals M. Toha,Kota Tangerang,B,200,200,0,100.0,PENUH,188
2025-12-02 10:13:49,3674168,RS Umum Daerah Kota Tangerang Selatan,Kota Tangerang Selatan,C,178,153,25,86.33,HAMPIR PENUH,153
2025-12-02 16:13:49,3674168,RS Umum Daerah Kota Tangerang Selatan,Kota Tangerang Selatan,C,178,134,44,75.33,SIBUK,94
2025-12-02 22:13:49,3674168,RS Umum Daerah Kota Tangerang Selatan,Kota Tangerang Selatan,C,178,127,51,71.63,SIBUK,70
2025-12-03 04:13:49,3674168,RS Umum Daerah Kota Tangerang Selatan,Kota Tangerang Selatan,C,178,132,46,74.35,SIBUK,85
2025-12-03 10:13:49,3674168,RS Umum Daerah Kota Tangerang Selatan,Kota Tangerang Selatan,C,178,162,16,91.4,HAMPIR PENUH,134
2025-12-03 16:13:49,3674168,RS Umum Daerah Kota Tangerang Selatan,Kota Tangerang Selatan,C,178,137,41,77.31,SIBUK,70
2025-12-03 22:13:49,3674168,RS Umum Daerah Kota Tangerang Selatan,Kota Tangerang Selatan,C,178,157,21,88.45,HAMPIR PENUH,141
2025-12-04 04:13:49,3674168,RS Umum Daerah Kota Tangerang Selatan,Kota Tangerang Selatan,C,178,117,61,65.75,NORMAL,47
2025-12-04 10:13:49,3674168,RS Umum Daerah Kota Tangerang Selatan,Kota Tangerang Selatan,C,178,157,21,88.28,HAMPIR PENUH,180
2025-12-04 16:13:49,3674168,RS Umum Daerah Kota Tangerang Selatan,Kota Tangerang Selatan,C,178,125,53,70.46,SIBUK,114
2025-12-04 22:13:49,3674168,RS Umum Daerah Kota Tangerang Selatan,Kota Tangerang Selatan,C,178,119,59,67.41,NORMAL,60
2025-12-05 04:13:49,3674168,RS Umum Daerah Kota Tangerang Selatan,Kota Tangerang Selatan,C,178,121,57,68.04,NORMAL,46
2025-12-05 10:13:49,3674168,RS Umum Daerah Kota Tangerang Selatan,Kota Tangerang Selatan,C,178,142,36,79.97,SIBUK,91
2025-12-05 16:13:49,3674168,RS Umum Daerah Kota Tangerang Selatan,Kota Tangerang Selatan,C,178,126,52,71.17,SIBUK,78
2025-12-05 22:13:49,3674168,RS Umum Daerah Kota Tangerang Selatan,Kota Tangerang Selatan,C,178,131,47,74.06,SIBUK,74
2025-12-06 04:13:49,3674168,RS Umum Daerah Kota Tangerang Selatan,Kota Tangerang Selatan,C,178,118,60,66.66,NORMAL,52
2025-12-06 10:13:49,3674168,RS Umum Daerah Kota Tangerang Selatan,Kota Tangerang Selatan,C,178,128,50,72.43,SIBUK,77
2025-12-06 16:13:49,3674168,RS Umum Daerah Kota Tangerang Selatan,Kota Tangerang Selatan,C,178,149,29,84.25,SIBUK,112
2025-12-06 22:13:49,3674168,RS Umum Daerah Kota Tangerang Selatan,Kota Tangerang Selatan,C,178,144,34,81.19,SIBUK,101
2025-12-07 04:13:49,3674168,RS Umum Daerah Kota Tangerang Selatan,Kota Tangerang Selatan,C,178,110,68,62.22,NORMAL,56
2025-12-07 10:13:49,3674168,RS Umum Daerah Kota Tangerang Selatan,Kota Tangerang Selatan,C,178,149,29,84.03,SIBUK,77
2025-12-07 16:13:49,3674168,RS Umum Daerah Kota Tangerang Selatan,Kota Tangerang Selatan,C,178,154,24,86.89,HAMPIR PENUH,124
2025-12-07 22:13:49,3674168,RS Umum Daerah Kota Tangerang Selatan,Kota Tangerang Selatan,C,178,116,62,65.25,NORMAL,53
2025-12-08 04:13:49,3674168,RS Umum Daerah Kota Tangerang Selatan,Kota Tangerang Selatan,C,178,127,51,71.62,SIBUK,106
2025-12-08 10:13:49,3674168,RS Umum Daerah Kota Tangerang Selatan,Kota Tangerang Selatan,C,178,143,35,80.41,SIBUK,60
2025-12-08 16:13:49,3674168,RS Umum Daerah Kota Tangerang Selatan,Kota Tangerang Selatan,C,178,157,21,88.51,HAMPIR PENUH,154
2025-12-08 22:13:49,3674168,RS Umum Daerah Kota Tangerang Selatan,Kota Tangerang Selatan,C,178,144,34,81.23,SIBUK,69
2025-12-09 04:13:49,3674168,RS Umum Daerah Kota Tangerang Selatan,Kota Tangerang Selatan,C,178,105,73,59.31,NORMAL,48
2025-12-09 10:13:49,3674168,RS Umum Daerah Kota Tangerang Selatan,Kota Tangerang Selatan,C,178,159,19,89.74,HAMPIR PENUH,132
2025-12-09 16:13:49,3674168,RS Umum Daerah Kota Tangerang Selatan,Kota Tangerang Selatan,C,178,161,17,90.7,HAMPIR PENUH,174
2025-12-09 22:13:49,3674168,RS Umum Daerah Kota Tangerang Selatan,Kota Tangerang Selatan,C,178,132,46,74.31,SIBUK,80
2025-12-10 04:13:49,3674168,RS Umum Daerah Kota Tangerang Selatan,Kota Tangerang Selatan,C,178,117,61,65.98,NORMAL,53
