NoLink,Provinsi,KotaKab,Link,TipeFaskes,No,KodeFaskes,NamaFaskes,LatLongFaskes,AlamatFaskes,TelpFaskes
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Rumah Sakit,10,0223R046,"RSU Aminah
                    
                ",-,Jl. Hos Cokroaminoto No.4A,"
 021-7371919
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Rumah Sakit,11,0223R047,"RS Mulya
                    
                ",-,Jln. Kh. Hasyim Ashari No.18,"
 021-7322443
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Rumah Sakit,12,0223R048,"RS Mayapada
                    
                ",-,"Jl Honoris Raya Kav.6, Kota Mo","
 021-55781888
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Rumah Sakit,13,0223R049,"RS Medika Lestari
                    
                ",-,Jl Hos Cokroaminoto Blokc1 No1,"
 021-5854858
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Rumah Sakit,14,0223R050,"RS Permata Ibu
                    
                ",-,Jln.Kh.Mas Mansyur No.2,"
 021-7300898
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Rumah Sakit,15,0223R051,"RS Tiara 
                    
                ",-,"Jl Beringin Raya No 3,4,5","
 021-29238000
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Rumah Sakit,16,0223R052,"Rsia Assyifa
                    
                ",-,Jl Paus Raya No.1,"
 021-5512296
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Rumah Sakit,17,0223R053,"Rsia Karunia Bunda
                    
                ",-,Aria Santika No.28 ,"
 021-5520356
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Rumah Sakit,18,0223R054,"Rsia Pratiwi
                    
                ",-,Rhm Noeradji No 42,"
 021-5520692
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Rumah Sakit,19,0223R055,"Rsia Gebang Medika
                    
                ",-,Jl.Prabu Kian Santang No.30,"
 021-55773346
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Rumah Sakit,20,0223R056,"Rsia Bunda Sejati
                    
                ",-,Jl.Prabu Siliwangi No.11,"
 021-5900136
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Rumah Sakit,21,0223R057,"RS Aqidah
                    
                ",-,Jl.Raden Fatah No.40,"
 021-7310851
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Rumah Sakit,22,0223R058,"Rsia Pku Muhammadiyah Cipondoh
                    
                ",-,Maulana Hasanudin No.63,"
 021-55775013
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Rumah Sakit,23,0223R059,"Rsia Makiyah
                    
                ",-,Jl Kh Kuding,"
 021-55723080
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Rumah Sakit,24,1025R001,"RS Sari Asih Karawaci
                    
                ",-,Jl. Imam Bonjol No 38,"
 021-5522794
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Rumah Sakit,25,1025R002,"RS Emc Tangerang
                    
                        

","http://maps.google.co.id/?q=-6.184215,106.647705",Jl.Kh.Hasyim Ashari No. 24,"
 021-55752575
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Rumah Sakit,26,1025R003,"RS Tk Iv Daan Mogot
                    
                        

","http://maps.google.co.id/?q=-6.171525,106.632",Jl. Daan Mogot No 59,"
 021-5523551
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Rumah Sakit,27,1025R005,"RS Sari Asih Ciledug
                    
                        

","http://maps.google.co.id/?q=-6.228462,106.718542",Jl Hos Cokroaminoto No 38,"
 021-7333430
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Rumah Sakit,28,1025R006,"RSK Dr. SITANALA
                    
                        

","http://maps.google.co.id/?q=-6.162736,106.634406",JL dr. SITANALA,"
 021-5523059
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Rumah Sakit,29,1025R014,"RS Bhakti Asih
                    
                        

","http://maps.google.co.id/?q=-6.221112,106.705354",Jl. Raden Saleh No 10,"
 021-7305663
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Puskesmas,1,02230001,"Puskesmas Ketapang
                    
                        

","http://maps.google.co.id/?q=-6.182226,106.702508",Jl. Darussalam Xi Ketapang,"
 021-22302530
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Puskesmas,2,02230002,"Puskesmas Gondrong
                    
                        

","http://maps.google.co.id/?q=-6.193317,106.696928",Jl. Kh Mansyur ,"
 021-55701379
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Puskesmas,3,02230004,"Puskesmas Karang Tengah
                    
                        

","http://maps.google.co.id/?q=-6.209892,106.710397",Komp. Keuanganjl.Ceremai Raya,"
 021-7330387
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Puskesmas,4,02230005,"Puskesmas Pedurenan
                    
                        

","http://maps.google.co.id/?q=-6.220256,106.698416",Komp. Ciledug Indah Ii Jl. Ban,"
 021-22270110
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Puskesmas,5,02230006,"Puskesmas Cipadu
                    
                        

","http://maps.google.co.id/?q=-6.237281,106.737051",Jl. Mutiara,"
 021-7331363
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Puskesmas,6,02230008,"Puskesmas Sangiang
                    
                        

","http://maps.google.co.id/?q=-6.103642,106.601307",Jl. Cempaka Xiii No 5A Taman C,"
 021-55735534
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Puskesmas,7,02230009,"Puskesmas Cikokol
                    
                        

","http://maps.google.co.id/?q=-6.200088,106.627987",Jl. Mh Thamrin Cikokol,"
 021-55703103
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Puskesmas,8,02231004,"Puskesmas Kunciran Baru
                    
                        

","http://maps.google.co.id/?q=-6.2173739,106.6715357",Jln Sultan Agung Tirtayasa ,"
 021-29672150
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Puskesmas,9,02231005,"Puskesmas Manis Jaya
                    
                ",-,Kp. Cikoneng Girang,"
 021-55662755
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Puskesmas,10,02231006,"Puskesmas Paninggilan
                    
                ",-,Jl H Yusuf No 1 Paninggilan Ciledug,"
 021-73461481
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Puskesmas,11,02231007,"Puskesmas Panunggangan Barat
                    
                ",-,Jalan Bango Raya,"
 021-55722675
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Puskesmas,12,10250101,"Puskesmas Karawaci Baru
                    
                        

","http://maps.google.co.id/?q=-6.202566,106.615007",Jl. Beringin Raya Perum 1,"
 021-55796003
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Puskesmas,13,10250102,"Puskesmas Sukasari
                    
                        

","http://maps.google.co.id/?q=-6.185779,106.638542",Jl. Veteran Raya No. 1,"
 021-55792631
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Puskesmas,14,10250103,"Puskesmas Pabuaran Tumpeng
                    
                        

","http://maps.google.co.id/?q=-6.169078,106.615857",Jl Benoa Raya  ,"
 021-55794468
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Puskesmas,15,10250104,"Puskesmas Cipondoh
                    
                        

","http://maps.google.co.id/?q=-6.194336,106.676282",Jl. KH Hasyim Ashari No 1,"
 021-5541919
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Puskesmas,16,10250105,"Puskesmas Kunciran
                    
                        

","http://maps.google.co.id/?q=-6.227102,106.668042",Jl. Pepabri,"
 021-53126613
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Puskesmas,17,10250106,"Puskesmas Tanah Tinggi
                    
                        

","http://maps.google.co.id/?q=-6.172168,106.651539",Jl. Al. Muhajirin,"
 021-29663127
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Puskesmas,18,10250107,"Puskesmas Bugel
                    
                        

","http://maps.google.co.id/?q=-6.203759,106.630194",Jl Raya Aryawangsakara No.05,"
 021-5588887
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Puskesmas,19,10250108,"Puskesmas Pasar Baru
                    
                        

","http://maps.google.co.id/?q=-6.168055,106.628853",Jl. Ks Tubun,"
 021-29662509
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Puskesmas,20,10250109,"Puskesmas Poris Pelawad
                    
                        

","http://maps.google.co.id/?q=-6.180125,106.664178",Jl. Benteng Betawi,"
 021-55746146
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Puskesmas,21,10250110,"Puskesmas Panunggangan
                    
                        

","http://maps.google.co.id/?q=-6.225679,106.643835",Jl. Kyai Maja No. 2 ,"
 021-22353600
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Puskesmas,22,10250301,"Puskesmas Ciledug
                    
                        

","http://maps.google.co.id/?q=-6.234389,106.702376",Jl. Raden Fatah No. 125,"
 021-7327941
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Puskesmas,23,10250302,"Puskesmas Larangan Utara
                    
                        

","http://maps.google.co.id/?q=-6.237117,106.724974","Jl. Inpres Vi, No. 88A ","
 021-22270145
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Puskesmas,24,10250303,"Puskesmas Tajur
                    
                        

","http://maps.google.co.id/?q=-6.238164,106.692527",Jl.Wisma Tajur,"
 021-7321015
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Puskesmas,25,10250304,"Puskesmas Pondok Bahar
                    
                        

","http://maps.google.co.id/?q=-6.204672,106.70134",Jl. Sunan Giri No. 2,"
 021-55700732
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Puskesmas,26,10250401,"Puskesmas Jatiuwung
                    
                        

","http://maps.google.co.id/?q=-6.205695,106.451062",Jl. Gatot Subroto Km. 5,"
 021-5904138
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Puskesmas,27,10250402,"Puskesmas Cibodasari
                    
                        

","http://maps.google.co.id/?q=-6.20878,106.608258",Jl. Palem Raya No. 1,"
 021-5917986
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Puskesmas,28,10250403,"Puskesmas Baja
                    
                        

","http://maps.google.co.id/?q=-6.206481,106.603534",Jl. Baja Raya,"
 021-5912802
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Puskesmas,29,10250404,"Puskesmas Periuk Jaya
                    
                        

","http://maps.google.co.id/?q=-6.165064,106.604196",Jl. Periuk Jaya Permai 1,"
 021-55771587
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Puskesmas,30,10250405,"Puskesmas Gembor
                    
                        

","http://maps.google.co.id/?q=-6.167887,106.601373",Jl. Sumatera Blok C 10,"
 021-5926553
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Puskesmas,31,10250501,"Puskesmas Batuceper
                    
                        

","http://maps.google.co.id/?q=-6.163168,106.668995",Jl.Daan Mogot Km.21 No. 257,"
 021-5584508
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Puskesmas,32,10250502,"Puskesmas Kedaung Wetan
                    
                        

","http://maps.google.co.id/?q=-6.134439,106.620278",Kedaung Wetan,"
 021-5926553
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Puskesmas,33,10250503,"Puskesmas Poris Gaga
                    
                        

","http://maps.google.co.id/?q=-6.153307,106.678341",Jl.Flamboyan Ii Blok F-4,"
 021-29860716
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Puskesmas,34,10250504,"Puskesmas Neglasari
                    
                        

","http://maps.google.co.id/?q=-6.153806,106.632185",Jl. Mustang No. I,"
 021-5538911
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Puskesmas,35,10250601,"Puskesmas  Benda
                    
                        

","http://maps.google.co.id/?q=-6.12216,106.685633",Jl. Husein Sastranegara No.1,"
 021-54330639
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Puskesmas,36,10250602,"Puskesmas  Jurumudi Baru
                    
                        

","http://maps.google.co.id/?q=-6.155268,106.674591",Jl. Halim Perdana Kusuma No 31,"
 021-55796181
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Dokter Praktik Perorangan,1,0223R019,"Klinik Dialisa Penta
                    
                ",-,Jl.Marsekal Surya Darma No.68,"
 021-55912695
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Dokter Praktik Perorangan,2,0223S001,"Klinik Hemodialisis Raycare
                    
                ",-,Jalan.Imam Bonjol No.1 ,"
  021-55726717
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Dokter Praktik Perorangan,3,0223S002,"Klinik Hemodialisa Sejahtera
                    
                ",-,Jl.Teuku Umar No.1 B-C,"
 021-5515988
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Dokter Praktik Perorangan,4,0223S003,"Klinik Avio Prima Indonesia
                    
                ",-,Jl.Hoscokroaminoto No 32,"
 021-29053972
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Dokter Gigi,1,0223G038,"drg. Rizka Triana
                    
                ",-,Dr. Soetomo No.17,"
 021-73447136
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Utama,1,0223U136,"DPP dr. Rizki Aprilia
                    
                ",-,Dr.Soetomo No.17A,"
 021-73447136
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Utama,2,0223U137,"dr. Fiona M Tambunan
                    
                ",-,Jalan Kerta Jaya 6 No.9 ,"
 021-0812846787
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,1,02210006,"Bandara Soetta
                    
                        

","http://maps.google.co.id/?q=-6.127517,106.653793",Jl. Otista No. 52,"
 021-5507393
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,2,0221U128,"Klinik Multi Medika (Jst)
                    
                        

","http://maps.google.co.id/?q=-6.172214,106.552756",Jl Industri ( Jl Raya Siliwang,"
  021-5923588 
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,3,02230010,"Metro Tangerang Kota
                    
                        

","http://maps.google.co.id/?q=-6.173833,106.663514",Jl. Daan Mogot 52 Tangerang,"
 021-5525144
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,4,02230012,"Pusdik Lantas
                    
                        

","http://maps.google.co.id/?q=-6.236245,106.66663",Jl.Bhayangkara Raya No.1,"
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,5,02230111,"Polkes Induk Tangerang
                    
                        

","http://maps.google.co.id/?q=-6.176948,106.637756",Jl. Gatot Subroto Km 6,"
 021-5523490
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,6,0223B063,"Bp Permata (Jst)
                    
                        

","http://maps.google.co.id/?q=-6.210284,106.61342",Perum Taman Cibodas Jl Nusa In,"
 021-5533314
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,7,0223B064,"Klinik Ananda Medika Iii (Jst)
                    
                        

","http://maps.google.co.id/?q=-6.193952,106.58684","Jl Raya Gatot Subroto Km 6,5","
 021-55663458
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,8,0223B065,"Klinik Kimia Farma Ps. Anyar
                    
                        

","http://maps.google.co.id/?q=-6.171742,106.635263",Jl. Ahmad Yani No. 31,"
 021-5527039
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,9,0223B066,"Klinik Edelweiss
                    
                        

","http://maps.google.co.id/?q=-6.173074,106.661977",Jl. Benteng Betawi No. 23-25,"
 021-29238154
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,10,0223B068,"Klinik Aliyanti
                    
                        

","http://maps.google.co.id/?q=-6.192174,106.561383",Jl. Raya Gajah Tunggal No. 14 ,"
 021-5930455
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,11,0223B069,"Klinik Mitra Medicare
                    
                        

","http://maps.google.co.id/?q=-6.196323,106.582436","Jl. Gatot Subroto Km 5, Ruko S","
 021-55655854
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,12,0223B071,"Klinik Berlian
                    
                        

","http://maps.google.co.id/?q=-6.192459,106.696001",Jl. Ki Hajar Dewantoro No.99,"
 081-299115857
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,13,0223B072,"Klinik Az-Zahra
                    
                        

","http://maps.google.co.id/?q=-6.158081,106.636722",Komplek Purnabakti No. 17,"
 021-55761827
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,14,0223B073,"Klinik Sahabat Kita
                    
                        

","http://maps.google.co.id/?q=-6.186132,106.593801",Jl. H. Aning No.5,"
 021-59320073
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,15,0223B074,"Klinik Larasati
                    
                        

","http://maps.google.co.id/?q=-6.172342,106.684121",Jl. Poris Gaga No. 21,"
 021-5540086
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,16,0223B134,"Klinik Garuda Sentra Medika 1
                    
                        

","http://maps.google.co.id/?q=-6.1855485,106.6437916",Ruko Moderland Ar. 19-20 Ckl,"
 021-55748000
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,17,0223B135,"Medical Care Clinik 
                    
                        

","http://maps.google.co.id/?q=-6.2281336,106.7199135",Hos Cokroaminoto No 64-A,"
 021-7304925
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,18,0223B137,"Klinik Siloam
                    
                        

","http://maps.google.co.id/?q=-6.2204037,106.6207046",Jl. Boulevard Gajah Mada 2001,"
 021-5526673
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,19,0223B138,"Klinik Pinang Sari 2
                    
                        

","http://maps.google.co.id/?q=-6.2292262,106.6848136",Jl. Kh Mas Mansur No. 98,"
 021-73440767
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,20,0223B139,"Klinik Sincu Medika
                    
                        

","http://maps.google.co.id/?q=-6.1957084,106.6006798",Kp Uwung Girang No. 13,"
 021-22251838
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,21,0223B140,"Klinik Bunda Sejati
                    
                        

","http://maps.google.co.id/?q=-6.1899532,106.5888765",Jl. Prabu Siliwangi No. 11,"
 021-5900136
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,22,0223B141,"Klinik Sa Medika Karawaci
                    
                        

","http://maps.google.co.id/?q=-6.2100332,106.6192499",Jl. Imam Bonjol No. 11 B,"
 021-55733581
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,23,0223B142,"Klinik Sa Medika Ciledug
                    
                        

","http://maps.google.co.id/?q=-6.2287925,106.721371",Jl. Hos Cokroaminoto No 38 B,"
 021-7324479
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,24,0223B143,"Klinik Nerogtog Medical Center
                    
                        

","http://maps.google.co.id/?q=-6.2041786,106.687986",Jl. Kh Hasyim Ashari Rt 01/05,"
 0812-12911140
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,25,0223B144,"Klinik Harapan Candi Kencana
                    
                        

","http://maps.google.co.id/?q=-6.1816817,106.596156",Jl. Duta Raya Blok K1/13,"
  021-5527366 
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,26,0223B145,"Klinik Graha Mitra
                    
                        

","http://maps.google.co.id/?q=-6.2137887,106.6135429",Jl. Pandan Raya Blok 5A-B,"
 021-55726972
"
262,Banten,"Kode Faskes dan Alamat Rumah Sakit BPJS di
            Kota Tangerang",https://lovia.life/id/health/bpjs/area/kota-tangerang,Klinik Pratama,27,0223B147,"Klinik Mulya
                    
                        

","http://maps.google.co.id/?q=-6.2226931,106.6949651",Jl. Kh Hasyim Ashari No. 10,"
 021-7307888
"
